Timestamp (ms),carriageYPosition,pendulumYAngle,yAngleError,yPWMp,yPWMi,yPWMd,yWMout,yPWM,yPositionError,angleYp,angleYi,angleYd,setAngleYOut
246546.102,-117.0,11.0,5.0,-3.0,0.0,2.756727933883667,0.0,0.0,117.0,2.924999952316284,11.360553741455078,4.908409118652344,19.0
246556.102,-118.0,15.0,4.0,-2.4000000953674316,0.0,2.9314444065093994,0.0,0.0,118.0,2.950000047683716,11.361258506774902,4.91582727432251,19.0
246568.102,-125.0,12.0,5.0,-3.0,0.0,-1.0690878629684448,-4.0,-4.0,125.0,3.125,11.367383003234863,4.633185386657715,19.0
246582.11,-125.0,12.0,5.0,-3.0,0.0,-1.0690878629684448,-4.0,-4.0,125.0,3.125,11.367383003234863,4.633185386657715,19.0
246587.193,-127.0,15.0,8.0,-4.800000190734863,0.0,-4.6415181159973145,-9.0,-9.0,127.0,3.174999952316284,11.368642807006836,4.735991954803467,19.0
246597.195,-128.0,11.0,10.0,-6.0,0.0,-4.581790447235107,-10.0,-10.0,128.0,3.200000047683716,11.371186256408691,4.2933526039123535,18.0
246604.102,-130.0,13.0,5.0,-3.0,0.0,0.31719285249710083,-2.0,-2.0,130.0,3.25,11.375569343566895,3.7232754230499268,18.0
246616.102,-133.0,12.0,6.0,-3.6000001430511475,0.0,-0.9953611493110657,-4.0,-4.0,133.0,3.325000047683716,11.378726959228516,3.7233598232269287,18.0
246628.102,-137.0,12.0,6.0,-3.6000001430511475,0.0,0.3522043228149414,-3.0,-3.0,137.0,3.424999952316284,11.381948471069336,3.966369152069092,18.0
246638.11,-137.0,11.0,6.0,-3.6000001430511475,0.0,0.3522043228149414,-3.0,-3.0,137.0,3.424999952316284,11.381948471069336,3.966369152069092,18.0
246644.101,-140.0,13.0,5.0,-3.0,0.0,1.224866509437561,-1.0,-1.0,140.0,3.5,11.384732246398926,4.029903888702393,18.0
246656.101,-144.0,13.0,9.0,-5.400000095367432,0.0,-3.1611506938934326,-8.0,-8.0,144.0,3.6000001430511475,11.38729190826416,4.368352890014648,19.0
246668.102,-152.0,12.0,9.0,-5.400000095367432,0.0,-1.792399287223816,-7.0,-7.0,152.0,3.799999952316284,11.392929077148438,4.844137668609619,20.0
246678.102,-157.0,16.0,4.0,-2.4000000953674316,0.0,3.544973850250244,1.0,1.0,157.0,3.924999952316284,11.396641731262207,5.072385311126709,20.0
246688.11,-157.0,13.0,4.0,-2.4000000953674316,0.0,3.544973850250244,1.0,1.0,157.0,3.924999952316284,11.396641731262207,5.072385311126709,20.0
246690.102,-161.0,19.0,1.0,-0.6000000238418579,0.0,4.68385124206543,4.0,4.0,161.0,4.025000095367432,11.40046215057373,5.066995620727539,20.0
246707.195,-164.0,17.0,0.0,0.0,0.0,3.8256661891937256,3.0,3.0,164.0,4.099999904632568,11.402743339538574,5.200607776641846,20.0
246711.101,-165.0,17.0,3.0,-1.8000000715255737,0.0,-0.07497348636388779,-1.0,-1.0,165.0,4.125,11.406036376953125,4.679744243621826,20.0
246725.102,-167.0,14.0,2.0,-1.2000000476837158,0.0,1.6045129299163818,0.0,0.0,167.0,4.175000190734863,11.40936279296875,4.43772029876709,20.0
246731.101,-168.0,18.0,1.0,-0.6000000238418579,0.0,2.203441858291626,1.0,1.0,167.0,4.175000190734863,11.412702560424805,3.81524395942688,19.0
246748.102,-168.0,15.0,3.0,-1.8000000715255737,0.0,-0.1474492996931076,-1.0,-1.0,168.0,4.200000286102295,11.419757843017578,2.9439926147460938,18.0
246758.11,-168.0,15.0,3.0,-1.8000000715255737,0.0,-0.1474492996931076,-1.0,-1.0,168.0,4.200000286102295,11.419757843017578,2.9439926147460938,18.0
246763.102,-169.0,11.0,7.0,-4.200000286102295,0.0,-1.882904291152954,-6.0,-6.0,169.0,4.224999904632568,11.422782897949219,2.794583797454834,18.0
246776.102,-174.0,8.0,10.0,-6.0,0.0,-0.3603571355342865,-6.0,-6.0,174.0,4.349999904632568,11.428605079650879,3.1755075454711914,18.0
246786.101,-175.0,9.0,10.0,-6.0,0.0,0.015497109852731228,-5.0,-5.0,175.0,4.375,11.429652214050293,3.2563674449920654,19.0
246792.102,-182.0,18.0,1.0,-0.6000000238418579,0.0,4.829636096954346,4.0,4.0,182.0,4.550000190734863,11.43503189086914,3.9908382892608643,19.0
246807.197,-184.0,17.0,4.0,-2.4000000953674316,0.0,0.059375613927841187,-2.0,-2.0,184.0,4.599999904632568,11.436868667602539,4.130471706390381,20.0
246817.193,-190.0,19.0,4.0,-2.4000000953674316,0.0,-1.9810470342636108,-4.0,-4.0,190.0,4.75,11.440616607666016,4.810483932495117,21.0
246827.193,-192.0,14.0,5.0,-3.0,0.0,-0.9846468567848206,-3.0,-3.0,192.0,4.800000190734863,11.44443130493164,4.565967559814453,20.0
246831.101,-196.0,10.0,11.0,-6.600000381469727,0.0,-5.20798397064209,-11.0,-11.0,196.0,4.900000095367432,11.448694229125977,4.711653709411621,21.0
246840.102,-198.0,14.0,8.0,-4.800000190734863,0.0,-1.2873088121414185,-6.0,-6.0,198.0,4.950000286102295,11.452640533447266,4.464965343475342,20.0
246856.101,-201.0,17.0,2.0,-1.2000000476837158,0.0,2.40286922454834,1.0,1.0,201.0,5.025000095367432,11.456241607666016,4.526459693908691,21.0
246865.102,-202.0,17.0,5.0,-3.0,0.0,-2.0898330211639404,-5.0,-5.0,202.0,5.050000190734863,11.46027660369873,4.100159645080566,20.0
246871.101,-204.0,17.0,3.0,-1.8000000715255737,0.0,1.3120973110198975,0.0,0.0,204.0,5.099999904632568,11.464350700378418,3.9300405979156494,20.0
246888.102,-209.0,15.0,3.0,-1.8000000715255737,0.0,0.9918098449707031,0.0,0.0,209.0,5.224999904632568,11.474700927734375,3.611919641494751,20.0
246902.11,-209.0,15.0,3.0,-1.8000000715255737,0.0,0.9918098449707031,0.0,0.0,209.0,5.224999904632568,11.474700927734375,3.611919641494751,20.0
246907.193,-210.0,18.0,5.0,-3.0,0.0,-1.4974035024642944,-4.0,-4.0,210.0,5.25,11.476792335510254,3.5740315914154053,20.0
246917.193,-213.0,15.0,4.0,-2.4000000953674316,0.0,1.7771857976913452,0.0,0.0,213.0,5.325000286102295,11.4810152053833,3.718224048614502,20.0
246927.195,-214.0,13.0,10.0,-6.0,0.0,-1.879449486732483,-7.0,-7.0,214.0,5.349999904632568,11.485284805297852,3.4054863452911377,20.0
246937.193,-217.0,19.0,3.0,-1.8000000715255737,0.0,1.5453155040740967,0.0,0.0,217.0,5.425000190734863,11.489603042602539,3.54447078704834,20.0
246944.102,-224.0,15.0,6.0,-3.6000001430511475,0.0,0.9378613233566284,-2.0,-2.0,224.0,5.599999904632568,11.497095108032227,4.161410331726074,21.0
246956.102,-229.0,17.0,4.0,-2.4000000953674316,0.0,1.6026626825332642,0.0,0.0,229.0,5.724999904632568,11.505257606506348,4.161101818084717,21.0
246972.11,-229.0,15.0,4.0,-2.4000000953674316,0.0,1.6026626825332642,0.0,0.0,229.0,5.724999904632568,11.505257606506348,4.161101818084717,21.0
246974.102,-231.0,19.0,2.0,-1.2000000476837158,0.0,1.9902788400650024,0.0,0.0,231.0,5.775000095367432,11.51076889038086,3.9011566638946533,21.0
246986.101,-231.0,17.0,7.0,-4.200000286102295,0.0,-3.620976448059082,-7.0,-7.0,231.0,5.775000095367432,11.512154579162598,3.728224992752075,21.0
246989.102,-233.0,14.0,4.0,-2.4000000953674316,0.0,1.9608060121536255,0.0,0.0,233.0,5.825000286102295,11.516797065734863,3.622990369796753,20.0
247008.102,-233.0,14.0,5.0,-3.0,0.0,-0.8201737999916077,-3.0,-3.0,233.0,5.825000286102295,11.526579856872559,2.63771653175354,19.0
247018.11,-233.0,14.0,5.0,-3.0,0.0,-0.8201737999916077,-3.0,-3.0,233.0,5.825000286102295,11.526579856872559,2.63771653175354,19.0
247020.102,-234.0,13.0,5.0,-3.0,0.0,0.9471936225891113,-2.0,-2.0,234.0,5.849999904632568,11.534062385559082,2.2532241344451904,19.0
247036.101,-234.0,14.0,5.0,-3.0,0.0,0.6449631452560425,-2.0,-2.0,234.0,5.849999904632568,11.535463333129883,2.156717538833618,19.0
247048.102,-237.0,7.0,10.0,-6.0,0.0,-0.7310493588447571,-6.0,-6.0,237.0,5.925000190734863,11.544378280639648,2.2574470043182373,19.0
247058.102,-241.0,8.0,12.0,-7.200000286102295,0.0,-1.3317885398864746,-8.0,-8.0,241.0,6.025000095367432,11.550134658813477,2.690643787384033,20.0
247068.11,-241.0,9.0,12.0,-7.200000286102295,0.0,-1.3317885398864746,-8.0,-8.0,241.0,6.025000095367432,11.550134658813477,2.690643787384033,20.0
247070.102,-247.0,12.0,9.0,-5.400000095367432,0.0,-1.943668246269226,-7.0,-7.0,247.0,6.175000190734863,11.555997848510742,3.4908812046051025,21.0
247088.102,-252.0,13.0,8.0,-4.800000190734863,0.0,0.4918578565120697,-4.0,-4.0,252.0,6.300000190734863,11.560994148254395,4.051362037658691,21.0
247096.101,-256.0,16.0,6.0,-3.6000001430511475,0.0,1.9406535625457764,-1.0,-1.0,256.0,6.400000095367432,11.564552307128906,4.504990100860596,22.0
247108.102,-262.0,20.0,2.0,-1.2000000476837158,0.0,-0.1376119703054428,-1.0,-1.0,262.0,6.550000190734863,11.575437545776367,4.43966817855835,22.0
247118.114,-262.0,21.0,2.0,-1.2000000476837158,0.0,-0.1376119703054428,-1.0,-1.0,262.0,6.550000190734863,11.575437545776367,4.43966817855835,22.0
247126.102,-263.0,17.0,4.0,-2.4000000953674316,0.0,-1.803094506263733,-4.0,-4.0,263.0,6.575000286102295,11.584905624389648,3.5643184185028076,21.0
247138.102,-263.0,17.0,4.0,-2.4000000953674316,0.0,-0.8628774881362915,-3.0,-3.0,263.0,6.575000286102295,11.591221809387207,2.9731125831604004,21.0
247148.114,-263.0,15.0,4.0,-2.4000000953674316,0.0,-0.8628774881362915,-3.0,-3.0,263.0,6.575000286102295,11.591221809387207,2.9731125831604004,21.0
247155.101,-263.0,17.0,3.0,-1.8000000715255737,0.0,1.8850079774856567,0.0,0.0,263.0,6.575000286102295,11.595959663391113,2.595000743865967,20.0
247167.195,-264.0,17.0,1.0,-0.6000000238418579,0.0,2.3474490642547607,1.0,1.0,264.0,6.599999904632568,11.601228713989258,2.449974775314331,20.0
247177.194,-264.0,15.0,5.0,-3.0,0.0,-1.4826126098632812,-4.0,-4.0,264.0,6.599999904632568,11.606512069702148,2.106318235397339,20.0
247184.102,-269.0,13.0,7.0,-4.200000286102295,0.0,1.3091188669204712,-2.0,-2.0,269.0,6.724999904632568,11.615607261657715,2.5881760120391846,20.0
247196.102,-274.0,19.0,2.0,-1.2000000476837158,0.0,3.0079290866851807,1.0,1.0,274.0,6.849999904632568,11.6221284866333,3.1945979595184326,21.0
247208.102,-279.0,14.0,8.0,-4.800000190734863,0.0,-3.7770965099334717,-8.0,-8.0,279.0,6.974999904632568,11.63098430633545,3.5044660568237305,22.0
247222.114,-279.0,15.0,8.0,-4.800000190734863,0.0,-3.7770965099334717,-8.0,-8.0,279.0,6.974999904632568,11.63098430633545,3.5044660568237305,22.0
247227.193,-282.0,19.0,7.0,-4.200000286102295,0.0,-2.698479175567627,-6.0,-6.0,282.0,7.050000190734863,11.633795738220215,3.897850275039673,22.0
247237.193,-284.0,19.0,2.0,-1.2000000476837158,0.0,1.7732466459274292,0.0,0.0,284.0,7.099999904632568,11.639471054077148,3.756157398223877,22.0
247247.193,-286.0,19.0,0.0,0.0,0.0,2.511413335800171,2.0,2.0,286.0,7.150000095367432,11.64516830444336,3.6627085208892822,22.0
247254.102,-287.0,23.0,-2.0,1.2000000476837158,0.0,2.144575834274292,3.0,3.0,287.0,7.175000190734863,11.654935836791992,3.000910520553589,21.0
247266.102,-287.0,19.0,-1.0,0.6000000238418579,0.0,1.2180228233337402,1.0,1.0,287.0,7.175000190734863,11.656659126281738,2.867885112762451,21.0
247269.102,-287.0,25.0,1.0,-0.6000000238418579,0.0,-0.46303415298461914,-1.0,-1.0,287.0,7.175000190734863,11.66240119934082,2.4656083583831787,21.0
247286.102,-287.0,16.0,4.0,-2.4000000953674316,0.0,-2.386725425720215,-4.0,-4.0,287.0,7.175000190734863,11.673311233520508,1.850173830986023,20.0
247298.102,-287.0,19.0,0.0,0.0,0.0,1.3641349077224731,1.0,1.0,287.0,7.175000190734863,11.67905330657959,1.590651035308838,20.0
247308.102,-288.0,18.0,3.0,-1.8000000715255737,0.0,0.5540067553520203,-1.0,-1.0,288.0,7.200000286102295,11.68480110168457,1.585831642150879,20.0
247318.102,-288.0,16.0,4.0,-2.4000000953674316,0.0,-0.38075968623161316,-2.0,-2.0,288.0,7.200000286102295,11.690563201904297,1.363387942314148,20.0
247328.102,-289.0,14.0,6.0,-3.6000001430511475,0.0,-1.4782549142837524,-5.0,-5.0,289.0,7.224999904632568,11.696338653564453,1.3776404857635498,20.0
247338.102,-292.0,13.0,7.0,-4.200000286102295,0.0,-0.6812795996665955,-4.0,-4.0,292.0,7.300000190734863,11.706820487976074,1.6132385730743408,20.0
247354.11,-292.0,15.0,7.0,-4.200000286102295,0.0,-0.6812795996665955,-4.0,-4.0,292.0,7.300000190734863,11.706820487976074,1.6132385730743408,20.0
247356.102,-294.0,18.0,3.0,-1.8000000715255737,0.0,1.7994146347045898,0.0,0.0,294.0,7.349999904632568,11.712677955627441,1.8140695095062256,20.0
247366.102,-295.0,11.0,9.0,-5.400000095367432,0.0,-2.50130295753479,-7.0,-7.0,295.0,7.375,11.71975040435791,1.7127355337142944,20.0
247378.102,-298.0,13.0,2.0,-1.2000000476837158,0.0,5.156398773193359,3.0,3.0,298.0,7.450000286102295,11.72568416595459,2.0987908840179443,21.0
247388.102,-298.0,16.0,2.0,-1.2000000476837158,0.0,4.289144515991211,3.0,3.0,298.0,7.450000286102295,11.731640815734863,1.8043947219848633,20.0
247398.102,-300.0,17.0,4.0,-2.4000000953674316,0.0,0.5939705967903137,-1.0,-1.0,300.0,7.5,11.737621307373047,1.968969464302063,21.0
247408.101,-300.0,19.0,2.0,-1.2000000476837158,0.0,2.5552902221679688,1.0,1.0,300.0,7.5,11.740019798278809,1.853463053703308,21.0
247416.101,-301.0,16.0,5.0,-3.0,0.0,-0.8105486035346985,-3.0,-3.0,301.0,7.525000095367432,11.744219779968262,1.8923914432525635,21.0
247422.102,-301.0,16.0,4.0,-2.4000000953674316,0.0,0.40849921107292175,-1.0,-1.0,301.0,7.525000095367432,11.753231048583984,1.5265408754348755,20.0
247437.194,-301.0,16.0,4.0,-2.4000000953674316,0.0,0.9818568229675293,-1.0,-1.0,301.0,7.525000095367432,11.75623893737793,1.4154340028762817,20.0
247444.102,-303.0,17.0,3.0,-1.8000000715255737,0.0,1.3811801671981812,0.0,0.0,303.0,7.575000286102295,11.766520500183105,1.4787909984588623,20.0
247456.101,-303.0,14.0,6.0,-3.6000001430511475,0.0,-1.2128355503082275,-4.0,-4.0,303.0,7.575000286102295,11.768339157104492,1.4132386445999146,20.0
247465.102,-304.0,16.0,1.0,-0.6000000238418579,0.0,2.3512961864471436,1.0,1.0,304.0,7.599999904632568,11.7744140625,1.4268049001693726,20.0
247476.102,-306.0,13.0,6.0,-3.6000001430511475,0.0,0.3433755040168762,-3.0,-3.0,306.0,7.650000095367432,11.784788131713867,1.5087608098983765,20.0
247486.101,-307.0,11.0,6.0,-3.6000001430511475,0.0,0.3758081793785095,-3.0,-3.0,307.0,7.675000190734863,11.786626815795898,1.6668797731399536,21.0
247492.102,-309.0,16.0,5.0,-3.0,0.0,0.39793816208839417,-2.0,-2.0,309.0,7.724999904632568,11.79586410522461,1.7462013959884644,21.0
247504.102,-312.0,16.0,5.0,-3.0,0.0,0.40568745136260986,-2.0,-2.0,312.0,7.800000190734863,11.803315162658691,2.086186408996582,21.0
247516.102,-312.0,17.0,7.0,-4.200000286102295,0.0,-1.7922877073287964,-5.0,-5.0,312.0,7.800000190734863,11.805187225341797,1.9937092065811157,21.0
247519.102,-313.0,20.0,4.0,-2.4000000953674316,0.0,-0.33774319291114807,-2.0,-2.0,313.0,7.825000286102295,11.811439514160156,1.9226760864257812,21.0
247532.102,-314.0,16.0,2.0,-1.2000000476837158,0.0,2.1228935718536377,0.0,0.0,314.0,7.849999904632568,11.823355674743652,1.6333857774734497,21.0
247548.102,-314.0,18.0,3.0,-1.8000000715255737,0.0,0.41472873091697693,-1.0,-1.0,314.0,7.849999904632568,11.829635620117188,1.4042717218399048,21.0
247558.102,-314.0,18.0,5.0,-3.0,0.0,-2.042818307876587,-5.0,-5.0,314.0,7.849999904632568,11.835914611816406,1.2072954177856445,20.0
247568.102,-314.0,16.0,4.0,-2.4000000953674316,0.0,0.257771760225296,-2.0,-2.0,314.0,7.849999904632568,11.84345531463623,0.9970700144767761,20.0
247578.114,-314.0,16.0,4.0,-2.4000000953674316,0.0,0.257771760225296,-2.0,-2.0,314.0,7.849999904632568,11.84345531463623,0.9970700144767761,20.0
247580.102,-315.0,17.0,3.0,-1.8000000715255737,0.0,1.3612407445907593,0.0,0.0,315.0,7.875,11.850996971130371,1.050411343574524,20.0
247595.102,-315.0,17.0,0.0,0.0,0.0,3.4729928970336914,3.0,3.0,315.0,7.875,11.855405807495117,0.9449591636657715,20.0
247607.193,-316.0,15.0,4.0,-2.4000000953674316,0.0,0.9165138602256775,-1.0,-1.0,316.0,7.900000095367432,11.861712455749512,1.0274361371994019,20.0
247614.102,-318.0,16.0,5.0,-3.0,0.0,-0.009256559424102306,-3.0,-3.0,318.0,7.950000286102295,11.872492790222168,1.1896107196807861,21.0
247626.101,-318.0,14.0,6.0,-3.6000001430511475,0.0,-0.7647390961647034,-4.0,-4.0,318.0,7.950000286102295,11.87440013885498,1.136877179145813,20.0
247632.102,-319.0,16.0,4.0,-2.4000000953674316,0.0,3.1733078956604004,0.0,0.0,319.0,7.974999904632568,11.882672309875488,1.1493909358978271,21.0
247642.102,-319.0,17.0,6.0,-3.6000001430511475,0.0,-0.8311305046081543,-4.0,-4.0,319.0,7.974999904632568,11.889049530029297,0.9881666302680969,20.0
247652.102,-319.0,15.0,5.0,-3.0,0.0,-0.032897189259529114,-3.0,-3.0,319.0,7.974999904632568,11.896705627441406,0.8179551362991333,20.0
247668.101,-320.0,14.0,6.0,-3.6000001430511475,0.0,-0.19566041231155396,-3.0,-3.0,320.0,8.0,11.90310001373291,0.9025967121124268,20.0
247677.194,-321.0,17.0,1.0,-0.6000000238418579,0.0,4.441485404968262,3.0,3.0,321.0,8.02500057220459,11.906302452087402,1.0585274696350098,20.0
247681.102,-321.0,12.0,8.0,-4.800000190734863,0.0,-1.7423089742660522,-6.0,-6.0,321.0,8.02500057220459,11.912712097167969,0.9194856286048889,20.0
247698.101,-324.0,13.0,8.0,-4.800000190734863,0.0,-2.6641783714294434,-7.0,-7.0,324.0,8.100000381469727,11.924972534179688,1.2810750007629395,21.0
247708.102,-326.0,12.0,4.0,-2.4000000953674316,0.0,0.6718628406524658,-1.0,-1.0,326.0,8.15000057220459,11.931476593017578,1.5251737833023071,21.0
247718.102,-328.0,17.0,0.0,0.0,0.0,4.124985218048096,4.0,4.0,328.0,8.199999809265137,11.938020706176758,1.7319506406784058,21.0
247728.101,-329.0,16.0,6.0,-3.6000001430511475,0.0,-3.2624056339263916,-6.0,-6.0,329.0,8.225000381469727,11.940651893615723,1.8486489057540894,22.0
247738.102,-330.0,21.0,0.0,0.0,0.0,2.5609230995178223,2.0,2.0,330.0,8.25,11.952513694763184,1.6138315200805664,21.0
247748.114,-330.0,21.0,0.0,0.0,0.0,2.5609230995178223,2.0,2.0,330.0,8.25,11.952513694763184,1.6138315200805664,21.0
247750.102,-330.0,16.0,5.0,-3.0,0.0,-2.5570147037506104,-5.0,-5.0,330.0,8.25,11.960434913635254,1.3461487293243408,21.0
247765.102,-330.0,20.0,3.0,-1.8000000715255737,0.0,-0.20965294539928436,-2.0,-2.0,330.0,8.25,11.965056419372559,1.2110071182250977,21.0
247771.101,-330.0,18.0,3.0,-1.8000000715255737,0.0,-0.8852930665016174,-2.0,-2.0,330.0,8.25,11.971657752990723,1.0411397218704224,21.0
247779.102,-330.0,17.0,0.0,0.0,0.0,2.1668858528137207,2.0,2.0,330.0,8.25,11.978259086608887,0.8950996398925781,21.0
247796.101,-330.0,15.0,5.0,-3.0,0.0,-2.635227918624878,-5.0,-5.0,330.0,8.25,11.986841201782227,0.7354318499565125,20.0
247805.102,-330.0,15.0,1.0,-0.6000000238418579,0.0,1.5392563343048096,0.0,0.0,330.0,8.25,11.991462707519531,0.6616008877754211,20.0
247811.101,-330.0,21.0,-1.0,0.6000000238418579,0.0,1.8854681253433228,2.0,2.0,330.0,8.25,11.998064041137695,0.5687984228134155,20.0
247822.102,-331.0,15.0,1.0,-0.6000000238418579,0.0,0.6294001936912537,0.0,0.0,331.0,8.27500057220459,12.006657600402832,0.6759597659111023,20.0
247832.102,-331.0,19.0,0.0,0.0,0.0,3.385244369506836,3.0,3.0,331.0,8.27500057220459,12.013265609741211,0.6037312746047974,20.0
247845.102,-331.0,18.0,4.0,-2.4000000953674316,0.0,-0.07156667858362198,-2.0,-2.0,331.0,8.27500057220459,12.017888069152832,0.5626274943351746,20.0
247851.101,-331.0,16.0,4.0,-2.4000000953674316,0.0,-0.04483146592974663,-2.0,-2.0,331.0,8.27500057220459,12.024507522583008,0.48669859766960144,20.0
247861.101,-331.0,13.0,4.0,-2.4000000953674316,0.0,-0.18686166405677795,-2.0,-2.0,331.0,8.27500057220459,12.031128883361816,0.4184297025203705,20.0
247872.102,-331.0,20.0,0.0,0.0,0.0,2.258673906326294,2.0,2.0,331.0,8.27500057220459,12.041060447692871,0.33355391025543213,20.0
247887.193,-331.0,17.0,3.0,-1.8000000715255737,0.0,-0.47907763719558716,-2.0,-2.0,331.0,8.27500057220459,12.044370651245117,0.3092767298221588,20.0
247891.102,-332.0,18.0,2.0,-1.2000000476837158,0.0,1.308719515800476,0.0,0.0,332.0,8.300000190734863,12.050993919372559,0.4908944070339203,20.0
247907.194,-331.0,19.0,5.0,-3.0,0.0,-3.8333964347839355,-6.0,-6.0,331.0,8.27500057220459,12.057619094848633,0.21962518990039825,20.0
247914.102,-331.0,17.0,3.0,-1.8000000715255737,0.0,-1.41072416305542,-3.0,-3.0,331.0,8.27500057220459,12.072847366333008,0.1551370620727539,20.0
247930.11,-331.0,18.0,3.0,-1.8000000715255737,0.0,-1.41072416305542,-3.0,-3.0,331.0,8.27500057220459,12.072847366333008,0.1551370620727539,20.0
247932.102,-331.0,17.0,3.0,-1.8000000715255737,0.0,-1.101356863975525,-2.0,-2.0,331.0,8.27500057220459,12.080792427062988,0.12940479815006256,20.0
247944.102,-331.0,18.0,2.0,-1.2000000476837158,0.0,0.35270220041275024,0.0,0.0,331.0,8.27500057220459,12.087413787841797,0.11125326156616211,20.0
247957.194,-331.0,15.0,2.0,-1.2000000476837158,0.0,1.2211734056472778,0.0,0.0,331.0,8.27500057220459,12.090723991394043,0.10315587371587753,20.0
247964.102,-331.0,16.0,3.0,-1.8000000715255737,0.0,0.14307403564453125,-1.0,-1.0,331.0,8.27500057220459,12.100655555725098,0.08223135769367218,20.0
247977.193,-331.0,18.0,1.0,-0.6000000238418579,0.0,1.2356823682785034,0.0,0.0,331.0,8.27500057220459,12.10396671295166,0.07624627649784088,20.0
247988.101,-331.0,16.0,4.0,-2.4000000953674316,0.0,-1.6716110706329346,-4.0,-4.0,331.0,8.27500057220459,12.112573623657227,0.06264548748731613,20.0
247992.102,-331.0,21.0,-1.0,0.6000000238418579,0.0,1.7540981769561768,2.0,2.0,331.0,8.27500057220459,12.120518684387207,0.05225461348891258,20.0
248007.193,-331.0,23.0,0.0,0.0,0.0,-0.439616858959198,0.0,0.0,331.0,8.27500057220459,12.12382984161377,0.04845133796334267,20.0
248014.102,-331.0,20.0,0.0,0.0,0.0,2.195800542831421,2.0,2.0,331.0,8.27500057220459,12.135085105895996,0.03747328743338585,20.0
248026.102,-331.0,24.0,3.0,-1.8000000715255737,0.0,-2.221285581588745,-4.0,-4.0,331.0,8.27500057220459,12.141706466674805,0.03221692889928818,20.0
248036.101,-331.0,22.0,-4.0,2.4000000953674316,0.0,3.7027010917663574,6.0,6.0,331.0,8.27500057220459,12.143692970275879,0.030788805335760117,20.0
248039.102,-330.0,20.0,0.0,0.0,0.0,-1.312263011932373,-1.0,-1.0,330.0,8.25,12.150303840637207,-0.18533043563365936,20.0
248051.101,-330.0,23.0,-3.0,1.8000000715255737,0.0,3.152512788772583,4.0,4.0,330.0,8.25,12.156906127929688,-0.1593342423439026,20.0
248062.102,-330.0,19.0,0.0,0.0,0.0,1.265971064567566,1.0,1.0,330.0,8.25,12.165488243103027,-0.13091222941875458,20.0
248075.102,-330.0,21.0,-1.0,0.6000000238418579,0.0,0.7819092869758606,1.0,1.0,330.0,8.25,12.170108795166016,-0.11776978522539139,20.0
248081.101,-330.0,21.0,-1.0,0.6000000238418579,0.0,0.7037926316261292,1.0,1.0,330.0,8.25,12.17671012878418,-0.10125028342008591,20.0
248092.102,-330.0,22.0,-2.0,1.2000000476837158,0.0,1.3433338403701782,2.0,2.0,330.0,8.25,12.186613082885742,-0.08071231842041016,20.0
248107.193,-330.0,22.0,-1.0,0.6000000238418579,0.0,-0.5854161977767944,0.0,0.0,330.0,8.25,12.189913749694824,-0.07483779639005661,20.0
248115.101,-330.0,18.0,2.0,-1.2000000476837158,0.0,-3.4318461418151855,-4.0,-4.0,330.0,8.25,12.196515083312988,-0.06434034556150436,20.0
248122.102,-330.0,21.0,-3.0,1.8000000715255737,0.0,1.3454550504684448,3.0,3.0,330.0,8.25,12.205097198486328,-0.05286332964897156,20.0
248135.102,-330.0,21.0,-4.0,2.4000000953674316,0.0,3.074162006378174,5.0,5.0,330.0,8.25,12.209718704223633,-0.0475563108921051,20.0
248141.101,-330.0,23.0,-3.0,1.8000000715255737,0.0,0.7445029616355896,2.0,2.0,330.0,8.25,12.216320037841797,-0.04088561236858368,20.0
248155.102,-329.0,22.0,-3.0,1.8000000715255737,0.0,-0.4439446032047272,1.0,1.0,329.0,8.225000381469727,12.222909927368164,-0.24377408623695374,20.0
248161.101,-329.0,23.0,-3.0,1.8000000715255737,0.0,-1.3000141382217407,0.0,0.0,329.0,8.225000381469727,12.229485511779785,-0.19975577294826508,20.0
248172.102,-327.0,25.0,-2.0,1.2000000476837158,0.0,-0.9876518249511719,0.0,0.0,327.0,8.175000190734863,12.241945266723633,-0.5331050753593445,19.0
248188.102,-326.0,24.0,-8.0,4.800000190734863,0.0,2.9548685550689697,7.0,7.0,326.0,8.15000057220459,12.248481750488281,-0.6768251061439514,19.0
248198.102,-326.0,22.0,-1.0,0.6000000238418579,0.0,-3.5493054389953613,-2.0,-2.0,326.0,8.15000057220459,12.255005836486816,-0.5818872451782227,19.0
248208.102,-326.0,24.0,-5.0,3.0,0.0,0.7775087356567383,3.0,3.0,326.0,8.15000057220459,12.262833595275879,-0.48537084460258484,19.0
248218.11,-326.0,24.0,-5.0,3.0,0.0,0.7775087356567383,3.0,3.0,326.0,8.15000057220459,12.262833595275879,-0.48537084460258484,19.0
248220.102,-325.0,22.0,-3.0,1.8000000715255737,0.0,-3.2883269786834717,-1.0,-1.0,325.0,8.125,12.270648002624512,-0.6103575825691223,19.0
248235.102,-325.0,22.0,-8.0,4.800000190734863,0.0,2.3231232166290283,7.0,7.0,325.0,8.125,12.275200843811035,-0.5490830540657043,19.0
248243.101,-325.0,27.0,-5.0,3.0,0.0,-0.07235507667064667,2.0,2.0,325.0,8.125,12.281704902648926,-0.47206348180770874,19.0
248252.102,-324.0,26.0,-7.0,4.200000286102295,0.0,-0.40042644739151,3.0,3.0,324.0,8.100000381469727,12.290142059326172,-0.5872324705123901,19.0
